urban	O
ingenuity	O
women	O
in	O
business	O
women	O
in	O
business	O
:	O
emerging	O
markets	O
the	O
connected	O
business	O
the	O
connected	O
business	O
hub	O
mobile	O
technology	O
mobile	O
technology	O
february	O
2016	O
(	O
pdf	O
)	O
understanding	O
cloud	O
computing	O
the	O
connected	O
workplace	O
culture	O
&	O
sport	O
the	O
business	O
of	O
african	ORG
art	ORG
and	O
design	ORG
chess	O
emerging	O
voices	O
the	O
business	O
of	O
football	O
the	O
business	O
of	O
formula	O
one	O
the	O
business	O
of	O
tennis	O
ft	O
formula	O
one	O
golf	O
london	LOC
2012	O
olympic	O
games	O
&	O
legacy	O
polo	O
the	O
business	O
of	O
rugby	ORG
union	ORG
sport	O
&	O
development	ORG
education	O
education	O
in	O
the	O
arab	O
world	O
european	O
business	O
schools	O
executive	O
mba	O
executive	O
education	O
financial	O
training	O
the	O
future	O
of	O
the	O
university	O
guide	O
to	O
schools	O
innovations	O
in	O
education	O
innovative	O
law	O
schools	O
masters	O
in	O
management	O
mba	O
online	O
learning	O
top	O
schools	O
top	O
1000	O
schools	O
2011	O
(	O
pdf	O
)	O
working	O
with	O
schools	O
2010	O
(	O
pdf	O
)	O
independent	O
schools	O
2010	O
(	O
pdf	O
)	O
energy	O
canadian	ORG
energy	ORG
commodities	O
energy	O
european	ORG
energy	ORG
gas	O
industry	O
innovation	ORG
in	O
energy	O
mexico	ORG
energy	ORG
modern	ORG
energy	ORG
north	ORG
american	ORG
energy	ORG
oil	O
industry	O
oil	O
&	O
gas	O
2012	O
(	O
pdf	O
)	O
oil	O
&	O
gas	O
2011	O
(	O
pdf	O
)	O
working	O
in	O
global	ORG
energy	ORG
environment	O
business	O
and	O
food	O
sustainability	O
2010	O
(	O
pdf	O
)	O
business	O
and	O
the	O
environment	O
2011	O
(	O
pdf	O
)	O
the	O
business	O
of	O
global	O
food	O
security	O
climate	O
change	O
insight	O
-	O
durban	O
2011	O
(	O
pdf	O
)	O
environment	O
&	O
intellectual	O
property	O
2010	O
(	O
pdf	O
)	O
the	O
future	O
of	O
cities	O
the	O
future	O
of	O
the	O
food	O
industry	O
green	O
innovation	ORG
&	ORG
design	ORG
2010	O
(	O
pdf	O
)	O
managing	O
climate	O
change	O
recovering	O
from	O
natural	O
disaster	O
sustainable	O
development	ORG
urban	O
ingenuity	O
urban	O
resilience	O
water	O
&	O
waste	O
management	O
2010	O
(	O
pdf	O
)	O
financial	ORG
services	ORG
banking	O
and	O
society	O
2010	O
(	O
pdf	O
)	O
debt	ORG
capital	ORG
markets	ORG
deals	O
&	O
dealmakers	O
2012	O
derivatives	O
nov	O
2011	O
(	O
pdf	O
)	O
derivatives	O
may	O
2011	O
(	O
pdf	O
)	O
equity	ORG
capital	ORG
markets	ORG
2010	O
(	O
pdf	O
)	O
exchanges	O
,	O
trading	O
&	O
clearing	O
financial	ORG
markets	ORG
foreign	O
exchange	O
ft	O
400	O
top	O
financial	O
advisers	O
ft	O
100	O
women	O
financial	O
advisers	O
the	O
future	O
of	O
development	ORG
banks	ORG
2012	O
(	O
pdf	O
)	O
investment	ORG
toolkit	ORG
islamic	ORG
finance	ORG
dec	O
2011	O
(	O
pdf	O
)	O
islamic	ORG
finance	ORG
may	O
2011	O
(	O
pdf	O
)	O
the	O
future	O
of	O
islamic	ORG
finance	ORG
dec	O
2010	O
(	O
pdf	O
)	O
islamic	ORG
finance	ORG
may	O
2010	O
(	O
pdf	O
)	O
private	O
banking	O
ft	O
300	O
top	O
registered	O
investment	O
advisers	O
top	O
401	O
retirement	O
investment	O
advisers	O
the	O
future	O
of	O
banking	O
the	O
future	O
of	O
retirement	O
the	O
future	O
of	O
the	O
renminbi	O
structured	O
products	O
2010	O
(	O
pdf	O
)	O
sustainable	O
banking	ORG
&	ORG
finance	ORG
2012	O
(	O
pdf	O
)	O
sustainable	O
banking	ORG
&	ORG
finance	ORG
2011	O
(	O
pdf	O
)	O
sustainable	O
banking	O
2010	O
(	O
pdf	O
)	O
trading	O
insight	O
transaction	ORG
services	ORG
2011	O
(	O
pdf	O
)	O
world	O
’	O
s	O
top	O
analysts	O
fund	O
management	O
asset	O
manager	O
intentions	O
asset	O
servicing	O
debt	ORG
capital	ORG
markets	ORG
global	O
alternative	O
survey	O
hedge	O
fund	O
strategies	O
hedge	O
fund	O
survey	O
index	O
investing	O
investing	O
for	O
retirement	O
investing	O
in	O
commodities	O
investing	O
in	O
fixed	O
income	O
investing	O
in	O
foreign	O
exchange	O
managed	O
futures	O
otc	O
derivatives	O
prime	O
broking	O
responsible	O
investing	O
retail	O
funds	O
industry	O
risk	O
management	O
structured	O
products	O
us	ORG
mutual	ORG
funds	ORG
industry	O
women	O
in	O
asset	O
management	O
healthcare	O
combating	O
aids	O
2012	O
(	O
pdf	O
)	O
combating	O
aids	O
2011	O
(	O
pdf	O
)	O
combating	O
aids	O
2010	O
(	O
pdf	O
)	O
combating	O
cancer	O
combating	O
diabetes	O
combating	O
hepatitis	O
c	O
combating	O
neglected	O
diseases	O
combating	O
malaria	O
combating	O
rare	O
diseases	O
combating	O
rare	O
diseases	O
september	O
2015	O
(	O
pdf	O
)	O
combating	O
tuberculosis	O
digital	ORG
innovation	ORG
eyecare	O
eyecare	O
2016	O
(	O
pdf	O
)	O
health	O
at	O
work	O
health	O
at	O
work	O
2016	O
(	O
pdf	O
)	O
health	O
:	O
devices	O
and	O
diagnostics	O
health	O
:	O
emerging	O
markets	O
health	O
:	O
global	ORG
policy	ORG
health	O
and	O
the	O
workplace	O
innovation	ORG
in	O
healthcare	O
innovation	ORG
in	O
healthcare	O
2016	O
(	O
pdf	O
)	O
life	O
sciences	O
industry	O
2011	O
(	O
pdf	O
)	O
life	O
sciences	O
industry	O
2010	O
(	O
pdf	O
)	O
maternal	O
and	O
child	O
health	O
maternal	O
and	O
child	O
health	O
2016	O
(	O
pdf	O
)	O
sexual	O
and	O
reproductive	O
health	O
sleep	O
sustainable	O
healthcare	O
transatlantic	ORG
healthcare	ORG
vaccines	O
luxury	ORG
&	O
brands	O
business	O
of	O
luxury	ORG
the	O
business	O
of	O
african	ORG
luxury	ORG
the	O
business	O
of	O
rum	O
the	O
business	O
of	O
tequila	O
the	O
business	O
of	O
whisky	O
buying	O
&	O
investing	O
in	O
wine	O
ft	O
wine	O
ft	O
wine	O
:	O
bordeaux	O
(	O
pdf	O
)	O
ft	O
wine	O
july	O
2015	O
(	O
pdf	O
)	O
global	ORG
brands	ORG
latin	ORG
american	ORG
brands	O
watches	O
&	O
jewellery	O
ft	ORG
wealth	ORG
yachts	O
&	O
marinas	O
property	O
building	O
the	O
future	O
central	O
&	O
eastern	O
europe	LOC
:	O
property	O
ft	O
property	O
global	O
property	O
insight	O
property	O
:	O
asia	LOC
and	O
north	O
america	LOC
property	O
:	O
europe	LOC
and	O
the	O
middle	LOC
east	LOC
recruitment	O
architects	O
of	O
meritocracy	O
architects	O
of	O
meritocracy	O
2016	O
(	O
pdf	O
)	O
best	O
places	O
to	O
work	O
best	O
places	O
to	O
work	O
2015	O
(	O
pdf	O
)	O
employment	O
:	O
global	O
best	O
practice	O
ethnicity	O
&	O
inclusion	O
in	O
the	O
workplace	O
executive	O
diversity	O
the	O
work	O
revolution	O
the	O
work	O
revolution	O
2016	O
(	O
pdf	O
)	O
women	O
in	O
the	O
workplace	O
working	O
in	O
accountancy	O
working	O
in	O
international	O
banking	O
transport	O
fleet	O
management	O
the	O
future	O
of	O
the	O
car	O
the	O
future	O
of	O
transport	O
innovation	ORG
in	O
transport	O
rail	O
and	O
metro	O
rail	O
&	O
transport	O
2011	O
(	O
pdf	O
)	O
rail	O
industry	O
2010	O
(	O
pdf	O
)	O
travel	O
destination	ORG
:	O
monaco	LOC
2012	O
destination	ORG
:	O
paris	LOC
2012	O
destination	ORG
:	O
south	LOC
africa	LOC
2011	O
global	O
traveller	O
nov	O
2011	O
fund	O
management	O
asset	O
manager	O
intentions	O
asset	O
servicing	O
debt	ORG
capital	ORG
markets	ORG
global	O
alternative	O
survey	O
hedge	O
fund	O
strategies	O
hedge	O
fund	O
survey	O
index	O
investing	O
investing	O
for	O
retirement	O
investing	O
in	O
commodities	O
investing	O
in	O
fixed	O
income	O
investing	O
in	O
foreign	O
exchange	O
managed	O
futures	O
otc	O
derivatives	O
prime	O
broking	O
responsible	O
investing	O
retail	O
funds	O
industry	O
risk	O
management	O
structured	O
products	O
us	ORG
mutual	ORG
funds	ORG
industry	O
women	O
in	O
asset	O
management	O
africa	LOC
the	O
business	O
of	O
african	ORG
art	ORG
&	ORG
design	ORG
the	O
business	O
of	O
african	ORG
luxury	ORG
the	O
new	O
africa	LOC
africa	LOC
:	O
banking	ORG
&	ORG
finance	ORG
africa	LOC
:	O
oil	O
&	O
gas	O
2010	O
(	O
pdf	O
)	O
africa-china	ORG
trade	ORG
2010	O
(	O
pdf	O
)	O
africa	LOC
&	O
the	O
green	O
economy	O
african	ORG
entrepreneurs	ORG
african	ORG
farming	ORG
gabon	LOC
investing	O
in	O
ivory	LOC
coast	LOC
investing	O
in	O
kenya	LOC
kenya	LOC
at	O
50	O
doing	O
business	O
in	O
kenya	LOC
2010	O
(	O
pdf	O
)	O
investing	O
in	O
liberia	LOC
investing	O
in	O
liberia	LOC
april	O
2016	O
(	O
pdf	O
)	O
doing	O
business	O
in	O
liberia	LOC
lesotho	LOC
investing	O
in	O
mauritania	LOC
investing	O
in	O
mauritius	LOC
mauritius	LOC
:	O
world	ORG
financial	ORG
centre	ORG
mauritius	LOC
:	O
world	ORG
financial	ORG
centre	ORG
2016	O
(	O
pdf	O
)	O
mauritius	LOC
doing	O
business	O
in	O
mauritius	LOC
morocco	LOC
:	O
industry	O
and	O
services	O
morocco	LOC
:	O
industry	O
and	O
services	O
march	O
2016	O
(	O
pdf	O
)	O
investing	O
in	O
nigeria	LOC
nigeria	LOC
:	O
energy	O
nigeria	LOC
:	O
oil	O
&	O
gas	O
nigeria	LOC
at	O
50	O
(	O
pdf	O
)	O
investing	O
in	O
rwanda	LOC
doing	O
business	O
in	O
rwanda	LOC
south	LOC
africa	LOC
and	O
africa	LOC
south	LOC
africa	LOC
2010	O
(	O
pdf	O
)	O
southern	LOC
africa	LOC
mining	O
south	LOC
africa	LOC
infrastructure	O
2010	O
(	O
pdf	O
)	O
south	ORG
africa	ORG
finance	ORG
&	ORG
investment	ORG
2010	O
(	O
pdf	O
)	O
south	ORG
african	ORG
power	ORG
&	ORG
energy	ORG
2010	O
(	O
pdf	O
)	O
investing	O
in	O
tanzania	LOC
investing	O
in	O
tanzania	LOC
2016	O
(	O
pdf	O
)	O
doing	O
business	O
in	O
tanzania	LOC
americas	LOC
the	O
new	LOC
argentina	LOC
the	O
new	LOC
argentina	LOC
september	O
2016	O
(	O
pdf	O
)	O
investing	O
in	O
bogotá	O
brazil	LOC
brazil	LOC
:	O
competitive	O
profile	O
modern	ORG
brazil	ORG
brazil	LOC
:	O
innovation	ORG
,	O
research	O
&	O
development	ORG
brazil	LOC
:	O
infrastructure	O
investing	O
in	O
brazil	LOC
brazil	ORG
capital	ORG
markets	ORG
doing	O
business	O
in	O
brazil	LOC
’	O
s	O
northeast	O
brazil	LOC
&	O
the	O
us	LOC
canadian	ORG
energy	ORG
doing	O
business	O
in	O
chicago	LOC
doing	O
business	O
in	O
chicago	LOC
2016	O
(	O
pdf	O
)	O
investing	O
in	O
chile	LOC
energy	O
in	O
the	O
americas	LOC
the	O
new	O
colombia	LOC
investing	O
in	O
colombia	LOC
investing	O
in	O
cuba	LOC
investing	O
in	O
haiti	LOC
latin	LOC
america	LOC
:	O
social	O
enterprise	O
&	O
philanthropy	O
latin	ORG
american	ORG
capital	ORG
markets	ORG
doing	O
business	O
in	O
mendoza	O
modern	ORG
mexico	ORG
mexico	LOC
infrastructure	O
mexico	LOC
the	O
future	O
of	O
nafta	O
investing	O
in	O
the	O
pacific	O
alliance	O
countries	O
investing	O
in	O
peru	LOC
2011	O
(	O
pdf	O
)	O
the	O
new	O
trade	O
routes	O
:	O
brazil	LOC
the	O
new	O
trade	O
routes	O
:	O
brazil	LOC
-	O
china	LOC
(	O
pdf	O
)	O
the	O
new	O
trade	O
routes	O
:	O
brazil	LOC
-	O
uk	LOC
the	O
new	O
trade	O
routes	O
:	O
latin	LOC
america	LOC
(	O
pdf	O
)	O
the	O
new	O
trade	O
routes	O
:	O
mexico	LOC
the	O
new	O
trade	O
routes	O
:	O
pacific	O
alliance	O
the	O
us	LOC
president	O
’	O
s	O
new	O
challenge	O
(	O
2013	O
)	O
asia-pacific	LOC
investing	O
in	O
chengdu	O
doing	O
business	O
in	O
china	LOC
china	LOC
doing	O
business	O
in	O
hong	LOC
kong	LOC
indian	O
banking	ORG
&	ORG
finance	ORG
india	LOC
&	O
globalisation	O
japan	LOC
and	O
the	O
world	O
japan	LOC
japan	LOC
2013	O
(	O
pdf	O
)	O
japan	LOC
:	O
banking	ORG
&	ORG
finance	ORG
japan	LOC
:	O
technology	O
&	O
innovation	ORG
investing	O
in	O
japan	LOC
the	O
new	O
trade	O
routes	O
:	O
pacific	O
the	O
new	O
trade	O
routes	O
:	O
philippines	LOC
the	O
new	O
trade	O
routes	O
:	O
silk	O
road	O
corridor	O
investing	O
in	O
south	LOC
korea	LOC
europe	LOC
doing	O
business	O
in	O
austria	LOC
doing	O
business	O
in	O
austria	LOC
2016	O
(	O
pdf	O
)	O
azerbaijan	LOC
modern	ORG
barcelona	ORG
doing	O
business	O
in	O
the	O
basque	O
country	O
investing	O
in	O
bulgaria	LOC
investing	O
in	O
bulgaria	LOC
2016	O
(	O
pdf	O
)	O
bulgaria	LOC
investing	O
in	O
central	O
&	O
eastern	O
europe	LOC
central	O
&	O
eastern	O
europe	LOC
:	O
energy	O
and	O
infrastructure	O
central	O
&	O
eastern	O
europe	LOC
:	O
technology	O
&	O
innovation	ORG
central	O
&	O
eastern	O
europe	LOC
:	O
automotive	O
&	O
manufacturing	O
central	O
&	O
eastern	O
europe	LOC
:	O
banking	ORG
&	ORG
finance	ORG
central	O
&	O
eastern	O
europe	LOC
:	O
emerging	O
industries	O
central	O
&	O
eastern	O
europe	LOC
:	O
property	O
the	O
connected	O
europe	LOC
investing	O
in	O
the	O
czech	LOC
republic	LOC
finland	LOC
business	O
locations	O
in	O
france	LOC
frankfurt	LOC
as	O
a	O
financial	ORG
centre	ORG
investing	O
in	O
germany	LOC
doing	O
business	O
in	O
greece	LOC
european	O
financial	O
centres	O
the	O
future	O
of	O
the	O
european	LOC
union	LOC
istanbul	LOC
:	O
business	O
&	O
finance	O
doing	O
business	O
in	O
lyon	LOC
macedonia	LOC
doing	O
business	O
in	O
nice	O
cote	O
d	O
’	O
azur	O
doing	O
business	O
in	O
north	O
rhine-westphalia	O
investing	O
in	O
poland	LOC
poland	LOC
poland	LOC
:	O
30	O
years	O
after	O
solidarity	O
investing	O
in	O
portugal	LOC
investing	O
in	O
portugal	LOC
2015	O
(	O
pdf	O
)	O
doing	O
business	O
in	O
portugal	LOC
portugal	LOC
2010	O
investing	O
in	O
russia	LOC
new	O
trade	O
routes	O
:	O
russia	LOC
serbia	LOC
spain	LOC
:	O
business	O
&	O
innovation	ORG
spain	LOC
:	O
business	O
&	O
innovation	ORG
2016	O
(	O
pdf	O
)	O
investing	O
in	O
spain	LOC
spain	LOC
the	O
future	O
of	O
spanish	O
businesses	O
investing	O
in	O
turkey	LOC
the	O
new	O
trade	O
routes	O
:	O
turkey	LOC
turkey	LOC
and	O
the	O
world	O
turkey	LOC
ukraine	LOC
vienna	LOC
as	O
a	O
business	O
location	O
vienna	LOC
as	O
a	O
financial	ORG
centre	ORG
doing	O
business	O
in	O
wallonia	O
warsaw	LOC
as	O
a	O
financial	ORG
centre	ORG
middle	LOC
east	LOC
women	O
in	O
the	O
arab	ORG
awakening	ORG
arab	O
world	O
:	O
banking	O
and	O
finance	O
arab	ORG
banking	ORG
and	O
finance	O
october	O
2014	O
(	O
pdf	O
)	O
new	O
trade	O
routes	O
:	O
the	O
arab	O
world	O
doing	O
business	O
in	O
the	O
arab	O
world	O
investing	O
in	O
the	O
arab	O
world	O
destination	ORG
dubai	ORG
destination	ORG
uae	ORG
egypt	LOC
israel	LOC
:	O
innovation	ORG
and	O
technology	O
kurdistan	O
:	O
oil	O
&	O
gas	O
kuwait	LOC
doing	O
business	O
in	O
morocco	LOC
doing	O
business	O
in	O
morocco	LOC
2015	O
(	O
pdf	O
)	O
new	O
trade	O
routes	O
:	O
arab	O
world	O
new	O
trade	O
routes	O
:	O
middle	LOC
east	LOC
-	O
africa	LOC
qatar	LOC
year	O
in	O
the	O
arab	O
world	O
uk	LOC
&	O
ireland	LOC
blueprint	O
for	O
british	O
business	O
britain	LOC
after	O
brexit	O
guernsey	O
as	O
a	O
financial	ORG
centre	ORG
gibraltar	O
as	O
a	O
financial	ORG
centre	ORG
2010	O
investing	O
in	O
britain	LOC
doing	O
business	O
in	O
birmingham	LOC
ireland	ORG
financial	ORG
services	ORG
doing	O
business	O
in	O
the	O
isle	O
of	O
man	O
doing	O
business	O
in	O
jersey	O
doing	O
business	O
in	O
newport	O
2010	O
doing	O
business	O
in	O
norfolk	O
2010	O
destination	ORG
:	O
north	O
of	O
england	LOC
doing	O
business	O
in	O
the	O
north	O
of	O
england	LOC
london	LOC
and	O
the	O
world	O
london	LOC
’	O
s	O
summer	O
legacy	O
business	O
guide	O
to	O
manchester	LOC
north-west	O
england	LOC
:	O
creative	ORG
&	ORG
digital	ORG
industries	ORG
2010	O
business	O
guide	O
to	O
sunderland	O
the	O
uk	LOC
’	O
s	O
entrepreneurs	O
the	O
world	O
the	O
ft	O
’	O
s	O
year	O
in	O
finance	O
g7	O
:	O
japan	LOC
g8	O
summit	O
g20	O
:	O
turkey	LOC
and	O
the	O
world	O
g20	O
:	O
mexico	LOC
and	O
the	O
world	O
g20	O
:	O
south	LOC
korea	LOC
guide	O
to	O
davos	LOC
innovation	ORG
and	O
the	O
economy	O
the	O
millennial	O
generation	O
the	O
mint	O
economies	O
urban	O
demographics	O
the	O
world	O
world	O
economy	O
world	O
retailing	O
reaction	O
to	O
eu	LOC
court	O
ruling	O
on	O
headscarves	O
the	O
european	LOC
union	LOC
's	O
highest	O
court	O
ruled	O
on	O
tuesday	O
that	O
firms	O
may	O
ban	O
staff	O
from	O
wearing	O
islamic	O
headscarves	O
and	O
other	O
visible	O
religious	O
symbols	O
under	O
certain	O
conditions	O
.	O
[	O
l5n1gr1ym	O
]	O
here	O
are	O
some	O
reactions	O
to	O
the	O
judgment	O
:	O
francois	PERS
fillon	PERS
,	O
french	O
conservative	O
presidential	O
candidate	O
''	O
the	O
judgment	O
...	O
defends	O
the	O
secular	O
nature	O
of	O
society	O
and	O
puts	O
a	O
stop	O
to	O
the	O
pushing	O
of	O
religious	O
interests	O
...	O
it	O
is	O
a	O
huge	O
relief	O
,	O
not	O
only	O
to	O
thousands	O
of	O
companies	O
but	O
also	O
their	O
employees	O
.	O
this	O
judgment	O
will	O
surely	O
contribute	O
to	O
social	O
cohesion	O
and	O
peace	O
throughout	O
europe	LOC
,	O
and	O
notably	O
france	LOC
.	O
''	O
chief	O
rabbi	O
pinchas	PERS
goldschmidt	PERS
,	O
president	O
of	O
the	O
conference	O
of	O
european	O
rabbis	O
:	O
''	O
with	O
the	O
rise	O
of	O
racially	O
motivated	O
incidents	O
and	O
today	O
’	O
s	O
decision	O
,	O
europe	LOC
is	O
sending	O
a	O
clear	O
message	O
-	O
its	O
faith	O
communities	O
are	O
no	O
longer	O
welcome	O
.	O
political	O
leaders	O
need	O
to	O
act	O
to	O
ensure	O
that	O
europe	LOC
does	O
not	O
isolate	O
religious	O
minorities	O
and	O
remains	O
a	O
diverse	O
and	O
open	O
continent	O
.	O
''	O
john	PERS
dalhuisen	PERS
,	O
amnesty	ORG
international	ORG
:	O
''	O
today	O
's	O
disappointing	O
rulings	O
...	O
give	O
greater	O
leeway	O
to	O
employers	O
to	O
discriminate	O
against	O
women	O
--	O
and	O
men	O
--	O
on	O
the	O
grounds	O
of	O
religious	O
belief	O
.	O
at	O
a	O
time	O
when	O
identity	O
and	O
appearance	O
have	O
become	O
a	O
political	O
battleground	O
,	O
people	O
need	O
more	O
protection	O
against	O
prejudice	O
,	O
not	O
less	O
.	O
''	O
g4s	O
,	O
company	O
whose	O
ban	O
in	O
belgium	LOC
was	O
upheld	O
by	O
the	O
ecj	ORG
:	O
''	O
in	O
many	O
countries	O
such	O
as	O
the	O
uk	LOC
where	O
there	O
is	O
no	O
strong	O
tradition	O
of	O
religious	O
and	O
political	O
neutrality	O
,	O
g4s	O
permits	O
the	O
wearing	O
of	O
religious	O
dress	O
such	O
as	O
islamic	O
headscarves	O
.	O
''	O
amel	PERS
yacef	PERS
,	O
chair	O
of	O
the	O
european	ORG
network	ORG
against	O
racism	O
:	O
''	O
it	O
effectively	O
bars	O
all	O
muslim	O
women	O
wearing	O
the	O
headscarf	O
from	O
the	O
workplace	O
.	O
this	O
is	O
nothing	O
short	O
of	O
a	O
muslim	O
ban	O
applied	O
only	O
to	O
women	O
in	O
private	O
employment	O
.	O
``	O
muslim	O
women	O
already	O
experience	O
significant	O
obstacles	O
in	O
finding	O
and	O
keeping	O
a	O
job	O
and	O
this	O
decision	O
will	O
only	O
make	O
matters	O
worse	O
,	O
giving	O
employers	O
a	O
license	O
to	O
discriminate	O
.	O
''	O
jonathan	PERS
chamberlain	PERS
,	O
at	O
british	O
law	O
firm	O
gowling	ORG
wlg	ORG
:	O
''	O
the	O
decision	O
brings	O
eu	LOC
law	O
into	O
line	O
with	O
what	O
has	O
been	O
the	O
uk	LOC
's	O
approach	O
for	O
some	O
years	O
.	O
for	O
example	O
,	O
it	O
's	O
fine	O
for	O
employers	O
to	O
have	O
a	O
dress	O
code	O
but	O
it	O
needs	O
to	O
be	O
applied	O
with	O
some	O
sensitivity	O
and	O
flexibility	O
to	O
take	O
account	O
of	O
religious	O
beliefs	O
.	O
what	O
is	O
almost	O
certainly	O
never	O
ok	O
is	O
for	O
an	O
employer	O
to	O
tell	O
an	O
employee	O
to	O
stop	O
wearing	O
a	O
religious	O
symbol	O
because	O
a	O
particular	O
customer	O
has	O
asked	O
for	O
it	O
.	O
''	O
carla	PERS
amina	PERS
baghajati	PERS
,	O
austrian	O
islamic	O
body	O
iggo	O
:	O
''	O
participation	O
in	O
the	O
workplace	O
is	O
a	O
key	O
to	O
social	O
cohesion	O
,	O
for	O
women	O
’	O
s	O
right	O
to	O
work	O
and	O
their	O
inclusion	O
in	O
society	O
.	O
if	O
this	O
ruling	O
is	O
taken	O
by	O
employers	O
as	O
an	O
invitation	O
to	O
take	O
restrictive	O
action	O
,	O
that	O
would	O
be	O
a	O
serious	O
consequence	O
for	O
muslim	O
women	O
who	O
want	O
to	O
wear	O
a	O
headscarf	O
because	O
they	O
would	O
be	O
shut	O
out	O
.	O
''	O
maryam	PERS
hmadoun	PERS
,	O
open	ORG
society	ORG
justice	O
initiative	O
:	O
''	O
this	O
disappointing	O
ruling	O
weakens	O
the	O
guarantee	O
of	O
equality	O
that	O
is	O
at	O
the	O
heart	O
of	O
the	O
eu	LOC
’	O
s	O
anti-discrimination	O
directive	O
.	O
in	O
many	O
member	O
states	O
,	O
national	O
laws	O
will	O
still	O
recognize	O
that	O
banning	O
religious	O
headscarves	O
at	O
work	O
is	O
discrimination	O
.	O
but	O
in	O
places	O
where	O
national	O
law	O
is	O
weak	O
,	O
this	O
ruling	O
will	O
exclude	O
many	O
muslim	O
women	O
from	O
the	O
workplace	O
.	O
european	LOC
union	LOC
lawmakers	O
must	O
now	O
act	O
quickly	O
to	O
make	O
it	O
clear	O
that	O
the	O
scope	O
of	O
this	O
directive	O
includes	O
direct	O
discrimination	O
on	O
the	O
basis	O
of	O
religious	O
dress	O
.	O
''	O
forum	ORG
of	ORG
european	ORG
muslim	ORG
youth	ORG
and	ORG
student	ORG
organisations	ORG
:	O
''	O
muslim	O
women	O
already	O
face	O
significant	O
obstacles	O
in	O
getting	O
an	O
education	O
or	O
finding	O
and	O
keeping	O
a	O
job	O
and	O
this	O
decision	O
will	O
only	O
make	O
matters	O
worse	O
,	O
giving	O
employers	O
a	O
license	O
to	O
discriminate	O
.	O
in	O
belgium	LOC
,	O
for	O
instance	O
,	O
44	O
percent	O
of	O
employers	O
agree	O
that	O
wearing	O
a	O
headscarf	O
can	O
negatively	O
influence	O
the	O
selection	O
of	O
candidates	O
.	O
in	O
this	O
case	O
,	O
this	O
judgment	O
forces	O
muslim	O
women	O
who	O
wear	O
a	O
headscarf	O
,	O
sikhs	O
wearing	O
a	O
turban	O
and	O
jews	O
wearing	O
a	O
kippa	O
to	O
choose	O
between	O
their	O
religious	O
expression	O
,	O
which	O
is	O
a	O
fundamental	O
right	O
,	O
and	O
their	O
right	O
to	O
access	O
the	O
labor	O
market	O
.	O
''	O
(	O
reporting	O
by	O
waverly	PERS
colville	PERS
;	O
editing	O
by	O
alastair	PERS
macdonald	PERS
and	O
gareth	PERS
jones	PERS
)	O
the	O
world	O
’	O
s	O
most	O
powerful	O
women	O
:	O
march	O
15	O
the	O
european	ORG
court	ORG
of	ORG
justice	ORG
ruled	O
yesterday	O
that	O
it	O
's	O
legal	O
for	O
private	O
employers	O
in	O
the	O
eu	LOC
to	O
ban	O
women	O
's	O
headscarves	O
from	O
the	O
workplace	O
.	O
the	O
decision	O
stemmed	O
from	O
two	O
cases	O
in	O
france	LOC
and	O
belgium	LOC
where	O
women	O
were	O
dismissed	O
from	O
their	O
jobs	O
for	O
wearing	O
headscarves	O
to	O
