with	O
diabetes	O
with	O
a	O
teddy	O
bear	O
through	O
the	O
use	O
of	O
animated	O
books	O
and	O
sensors	O
installed	O
using	O
an	O
android	O
tablet	O
in	O
sproutel	O
's	O
jerry	O
the	O
bear	O
,	O
children	O
can	O
learn	O
more	O
about	O
their	O
condition	O
by	O
acting	O
as	O
caregivers	O
themselves	O
,	O
feeding	O
food	O
to	O
the	O
bear	O
,	O
administering	O
insulin	O
,	O
and	O
monitoring	O
his	O
blood	O
glucose	O
levels	O
.	O
medical	O
marketing	O
&	O
media	O
return	O
to	O
top	O
mm	O
&	O
m	O
's	O
top	O
health	O
technology	O
stories	O
of	O
2016	O
december	O
28	O
,	O
2016	O
photo	O
credit	O
:	O
jon	ORG
simon/feature	ORG
photo	ORG
service	ORG
for	ORG
ibm	ORG
1	O
.	O
how	O
watson	O
for	O
oncology	O
is	O
advancing	O
cancer	O
care	O
three	O
years	O
ago	O
,	O
memorial	O
sloan-kettering	O
and	O
ibm	O
watson	O
formed	O
a	O
partnership	O
to	O
develop	O
watson	O
for	O
oncology	O
,	O
a	O
cognitive	O
computing	O
system	O
that	O
can	O
analyze	O
large	O
volumes	O
of	O
data	O
including	O
medical	O
literature	O
,	O
patient	O
health	O
records	O
,	O
and	O
clinical	O
trials	O
,	O
to	O
offer	O
personalized	O
,	O
evidence-based	O
treatment	O
recommendations	O
for	O
cancer	O
patients	O
.	O
photo	O
credit	O
:	O
klick	O
health	O
2	O
.	O
3	O
health	O
tech	O
innovations	O
experts	O
say	O
will	O
revolutionalize	O
healthcare	O
“	O
this	O
is	O
the	O
most	O
interesting	O
time	O
in	O
the	O
history	O
of	O
healthcare	O
and	O
medicine	O
,	O
”	O
says	O
zen	O
chu	O
,	O
md	O
of	O
accelerated	O
medical	O
ventures	O
and	O
senior	O
lecturer	O
at	O
the	O
mit	ORG
sloan	ORG
school	ORG
of	O
management	O
.	O
“	O
we	O
've	O
got	O
so	O
many	O
new	O
technologies	O
and	O
redesigned	O
experiences	O
impacting	O
both	O
the	O
value	O
we	O
deliver	O
,	O
and	O
also	O
the	O
value	O
patients	O
are	O
getting	O
from	O
healthcare.	O
”	O
photo	O
credit	O
:	O
facebook	ORG
3	O
.	O
10	O
things	O
for	O
pharma	ORG
marketers	O
to	O
know	O
about	O
facebook	ORG
and	O
instagram	ORG
“	O
when	O
you	O
think	O
back	O
in	O
the	O
day	O
,	O
people	O
used	O
to	O
have	O
really	O
personal	O
relationships	O
with	O
their	O
physician	O
and	O
pharmacist	O
.	O
we	O
got	O
a	O
little	O
away	O
from	O
that	O
,	O
but	O
we	O
believe	O
that	O
facebook	ORG
can	O
help	O
bring	O
that	O
back	O
and	O
help	O
pharma	ORG
reconnect	O
with	O
people	O
one-on-one	O
,	O
”	O
said	O
facebook	ORG
health	O
industry	O
manager	O
danielle	PERS
salowski	PERS
.	O
photo	O
credit	O
:	O
uncalno	ORG
tekno/creative	ORG
commons	ORG
4	O
.	O
8	O
ways	O
for	O
pharma	ORG
to	O
improve	O
the	O
way	O
it	O
uses	O
twitter	ORG
when	O
it	O
comes	O
to	O
incorporating	O
digital	O
and	O
social	O
media	O
in	O
their	O
marketing	O
strategies	O
,	O
drugmakers	O
'	O
efforts	O
are	O
still	O
overshadowed	O
by	O
fear	O
.	O
that	O
's	O
according	O
to	O
mary	PERS
ann	PERS
belliveau	PERS
,	O
twitter	ORG
's	O
national	O
health	O
and	O
wellness	O
director	O
.	O
there	O
's	O
a	O
misperception	O
that	O
drugmakers	O
ca	O
n't	O
use	O
the	O
platform	O
because	O
of	O
regulatory	O
limitations	O
but	O
in	O
fact	O
many	O
firms	O
are	O
doing	O
it	O
and	O
doing	O
it	O
well	O
,	O
she	O
noted	O
.	O
photo	O
credit	O
:	O
andy	ORG
de/creative	ORG
commons	ORG
5	O
.	O
pharma	ORG
turns	O
to	O
mobile	O
,	O
population	O
data	O
to	O
market	O
to	O
docs	O
there	O
are	O
myriad	O
reasons	O
doctors	O
tell	O
marketers	O
they	O
'd	O
like	O
to	O
be	O
approached	O
through	O
digital	O
channels	O
.	O
some	O
point	O
to	O
their	O
status	O
as	O
employees	O
of	O
a	O
system	O
or	O
organization	O
that	O
limits	O
(	O
or	O
even	O
bans	O
)	O
contact	O
with	O
sales	O
reps	O
,	O
while	O
others	O
merely	O
note	O
that	O
they	O
're	O
extremely	O
busy	O
.	O
but	O
for	O
many	O
others	O
,	O
perhaps	O
it	O
's	O
because	O
—	O
like	O
people	O
in	O
basically	O
every	O
other	O
profession	O
—	O
they	O
sure	O
love	O
them	O
some	O
digital	O
.	O
photo	O
credit	O
:	O
creative	O
commons/btnhd	O
production	O
6	O
.	O
pharma	ORG
companies	O
turn	O
to	O
wearables	O
to	O
improve	O
r	O
&	O
d	O
pfizer	ORG
,	O
ucb	ORG
,	O
apple	ORG
,	O
and	O
ibm	O
are	O
just	O
a	O
few	O
of	O
the	O
other	O
companies	O
testing	O
out	O
mobile	O
technology	O
for	O
patients	O
with	O
parkinson	O
's	O
.	O
apple	ORG
's	O
researchkit	O
and	O
pfizer	ORG
's	O
and	O
ibm	O
's	O
wearable	O
sensor	O
system	O
are	O
both	O
being	O
used	O
to	O
gather	O
data	O
in	O
real	O
time	O
to	O
better	O
understand	O
the	O
disease	O
.	O
7	O
.	O
healthcare	O
marketers	O
:	O
do	O
n't	O
forget	O
about	O
the	O
baby	O
boomers	O
this	O
is	O
a	O
ripe	O
demographic	O
for	O
digital	O
health	O
services	O
and	O
devices	O
.	O
in	O
fact	O
,	O
it	O
's	O
now	O
a	O
matter	O
of	O
urgency	O
:	O
boomers	O
are	O
less	O
healthy	O
and	O
more	O
costly	O
,	O
from	O
a	O
systemic	O
perspective	O
,	O
than	O
previous	O
generations	O
.	O
photo	O
credit	O
:	O
sermo	O
8	O
.	O
sermo	O
opens	O
up	O
platform	O
to	O
healthcare	O
marketers	O
sermo	O
,	O
a	O
social-networking	O
platform	O
for	O
physicians	O
,	O
launched	O
a	O
new	O
free	O
feature	O
that	O
allows	O
pharma	ORG
and	O
healthcare	O
marketers	O
to	O
engage	O
with	O
its	O
roughly	O
550,000	O
physician	O
members	O
.	O
photo	O
credit	O
:	O
insulet	O
9	O
.	O
devicemakers	O
eye	O
market	O
for	O
drug	O
adherence	O
a	O
number	O
of	O
new	O
companies	O
are	O
developing	O
technologies	O
that	O
seek	O
to	O
address	O
how	O
patients	O
take	O
their	O
medicines	O
,	O
as	O
part	O
of	O
a	O
broader	O
effort	O
to	O
improve	O
adherence	O
among	O
those	O
patients	O
.	O
insulet	O
is	O
one	O
example	O
.	O
the	O
company	O
produces	O
small	O
skin-adhesive	O
pods	O
called	O
omnipods	O
that	O
administer	O
the	O
delivery	O
of	O
subcutaneous	O
drugs	O
.	O
photo	O
credit	O
:	O
sproutel	O
10	O
.	O
how	O
a	O
startup	O
is	O
educating	O
kids	O
with	O
diabetes	O
with	O
a	O
teddy	O
bear	O
through	O
the	O
use	O
of	O
animated	O
books	O
and	O
sensors	O
installed	O
using	O
an	O
android	O
tablet	O
in	O
sproutel	O
's	O
jerry	O
the	O
bear	O
,	O
children	O
can	O
learn	O
more	O
about	O
their	O
condition	O
by	O
acting	O
as	O
caregivers	O
themselves	O
,	O
feeding	O
food	O
to	O
the	O
bear	O
,	O
administering	O
insulin	O
,	O
and	O
monitoring	O
his	O
blood	O
glucose	O
levels	O
.	O
medical	O
marketing	O
&	O
media	O
return	O
to	O
top	O
japanese	O
drugmakers	O
lead	O
the	O
way	O
in	O
digital	O
innovation	O
january	O
09	O
,	O
2017	O
bob	PERS
oliver	PERS
is	O
president	O
and	O
ceo	O
of	O
otsuka	ORG
america	ORG
pharmaceutical	ORG
.	O
photo	O
credit	O
:	O
duncan	PERS
kendall	PERS
bob	PERS
oliver	PERS
is	O
not	O
the	O
type	O
of	O
person	O
who	O
calls	O
out	O
his	O
colleagues	O
.	O
he	O
's	O
not	O
big	O
on	O
trash	O
talking	O
or	O
monday	O
morning	O
quarterbacking	O
.	O
but	O
when	O
he	O
's	O
asked	O
what	O
separates	O
the	O
health-tech	O
zealots	O
from	O
the	O
pretenders	O
,	O
the	O
true	O
innovators	O
from	O
the	O
me-toos	O
,	O
oliver	O
is	O
quick	O
to	O
identify	O
an	O
obvious	O
tell	O
.	O
“	O
it	O
's	O
the	O
[	O
companies	O
]	O
that	O
say	O
,	O
‘	O
we	O
're	O
not	O
afraid	O
to	O
fail	O
.	O
we	O
tell	O
our	O
people	O
that	O
it	O
's	O
ok	O
to	O
fail	O
,	O
'	O
”	O
he	O
explains	O
.	O
“	O
when	O
you	O
're	O
dealing	O
with	O
something	O
as	O
new	O
as	O
a	O
lot	O
of	O
digital	O
medicine	O
and	O
health-tech	O
are	O
,	O
and	O
something	O
that	O
requires	O
you	O
to	O
think	O
differently	O
than	O
you	O
always	O
have	O
,	O
not	O
everything	O
is	O
going	O
to	O
work	O
.	O
of	O
course	O
you	O
're	O
going	O
to	O
fail	O
.	O
but	O
there	O
's	O
failing	O
and	O
moving	O
on	O
,	O
and	O
then	O
there	O
's	O
failing	O
and	O
learning	O
from	O
it.	O
”	O
see	O
also	O
:	O
shark	O
tank	O
's	O
herjavec	ORG
shares	O
his	O
tips	O
for	O
innovation	O
competitions	O
oliver	O
,	O
president	O
and	O
ceo	O
of	O
otsuka	ORG
america	ORG
pharmaceutical	ORG
,	O
has	O
more	O
credibility	O
than	O
most	O
to	O
critique	O
efforts	O
in	O
and	O
around	O
the	O
space	O
.	O
in	O
september	O
2015	O
,	O
the	O
company	O
became	O
the	O
first	O
to	O
have	O
a	O
new	O
drug	O
application	O
for	O
a	O
true	O
digital	O
medicine	O
—	O
abilify	O
embedded	O
with	O
an	O
ingestible	O
sensor	O
made	O
by	O
proteus	O
digital	O
health	O
—	O
accepted	O
by	O
the	O
fda	ORG
.	O
however	O
,	O
the	O
application	O
remains	O
in	O
flux	O
.	O
this	O
past	O
april	O
,	O
the	O
companies	O
received	O
a	O
complete	O
response	O
letter	O
(	O
crl	O
)	O
from	O
the	O
agency	O
withholding	O
approval	O
and	O
requesting	O
more	O
information	O
,	O
but	O
industry	O
response	O
to	O
the	O
filing	O
surprised	O
and	O
even	O
awed	O
oliver	O
.	O
“	O
we	O
'd	O
just	O
had	O
a	O
bunch	O
of	O
launches	O
and	O
approvals	O
,	O
but	O
the	O
interest	O
for	O
[	O
the	O
digital	O
medicine	O
]	O
was	O
10	O
times	O
what	O
we	O
usually	O
see	O
.	O
while	O
we	O
had	O
a	O
setback	O
with	O
the	O
crl	O
,	O
the	O
anticipation	O
is	O
undiminished	O
,	O
”	O
he	O
notes	O
.	O
there	O
are	O
other	O
pharma	O
players	O
who	O
have	O
similarly	O
pushed	O
back	O
against	O
the	O
industry	O
's	O
usual	O
wait-and-see	O
philosophy	O
in	O
regard	O
to	O
all	O
things	O
new	O
and	O
somewhat	O
scary	O
.	O
see	O
also	O
:	O
pharma	O
is	O
reluctant	O
to	O
adopt	O
digital	O
in	O
r	O
&	O
d	O
:	O
survey	O
tomotaro	PERS
nagakawa	PERS
,	O
lead	O
partner	O
in	O
deloitte	ORG
japan	O
's	O
life	O
sciences	O
practice	O
,	O
points	O
to	O
astellas	O
,	O
which	O
established	O
digitx	ORG
partners	ORG
in	O
july	O
,	O
a	O
digital	O
health	O
investment	O
company	O
alongside	O
life	O
sciences	O
vc	O
firm	O
mpm	ORG
capital	ORG
,	O
and	O
takeda	ORG
,	O
which	O
launched	O
ibdata	O
in	O
september	O
,	O
a	O
digital	O
program	O
designed	O
to	O
improve	O
diagnostics	O
,	O
measurement	O
,	O
and	O
treatment	O
of	O
inflammatory	O
bowel	O
disease	O
,	O
as	O
particularly	O
prescient	O
and	O
forward-minded	O
.	O
then	O
there	O
's	O
daiichi	ORG
sankyo	ORG
,	O
which	O
started	O
working	O
with	O
partners	O
healthcare	O
on	O
a	O
mobile	O
adherence	O
tool	O
for	O
atrial	O
fibrillation	O
patients	O
way	O
back	O
in	O
2014	O
.	O
notice	O
a	O
trend	O
?	O
otsuka	O
,	O
astellas	O
,	O
takeda	ORG
,	O
and	O
daiichi	ORG
sankyo	ORG
share	O
a	O
degree	O
of	O
adventurousness	O
and	O
forward-mindedness	O
in	O
the	O
digital	O
realm	O
,	O
but	O
they	O
similarly	O
share	O
a	O
country	O
of	O
origin	O
.	O
is	O
there	O
something	O
that	O
japanese-based	O
pharma	O
companies	O
get	O
about	O
health-tech	O
that	O
ones	O
based	O
elsewhere	O
do	O
n't	O
?	O
if	O
so	O
,	O
what	O
are	O
the	O
lessons	O
the	O
have-nots	O
might	O
learn	O
from	O
the	O
digital	O
successes	O
of	O
these	O
organizations	O
?	O
an	O
innovation	O
gap	O
?	O
you	O
wo	O
n't	O
get	O
too	O
many	O
execs	O
at	O
u.s.	O
or	O
european	O
companies	O
to	O
go	O
on	O
the	O
record	O
about	O
a	O
possible	O
health-tech	O
innovation	O
or	O
attitude	O
gap	O
.	O
but	O
if	O
those	O
execs	O
do	O
n't	O
believe	O
such	O
a	O
gap	O
exists	O
,	O
their	O
off-the-cuff	O
comments	O
suggest	O
otherwise	O
.	O
they	O
speak	O
enviously	O
about	O
some	O
of	O
the	O
business	O
philosophies	O
,	O
such	O
as	O
the	O
willingness	O
to	O
tackle	O
problems	O
in	O
an	O
offbeat	O
manner	O
and	O
the	O
celebration	O
of	O
diverse	O
thinking	O
,	O
that	O
japanese	O
pharma	O
companies	O
embrace	O
more	O
openly	O
than	O
their	O
counterparts	O
.	O
they	O
compare	O
such	O
approaches	O
favorably	O
to	O
their	O
own	O
,	O
almost	O
resigned	O
that	O
infighting	O
and	O
overthinking	O
will	O
continue	O
to	O
hobble	O
them	O
as	O
they	O
attempt	O
to	O
keep	O
pace	O
with	O
the	O
industry	O
's	O
historic	O
transformation	O
.	O
see	O
also	O
:	O
what	O
10	O
innovation	O
teams	O
look	O
like	O
some	O
of	O
their	O
comments	O
ring	O
hollow	O
—	O
one	O
imagines	O
that	O
legal	O
and	O
regulatory	O
teams	O
at	O
japanese	O
companies	O
are	O
n't	O
exactly	O
waving	O
through	O
every	O
proposed	O
health-tech	O
initiative	O
with	O
a	O
grin	O
and	O
a	O
thumbs-up	O
—	O
but	O
the	O
point	O
remains	O
:	O
many	O
execs	O
believe	O
they	O
can	O
,	O
and	O
should	O
,	O
model	O
their	O
digital	O
modus	O
operandi	O
on	O
what	O
they	O
've	O
seen	O
from	O
companies	O
otsuka	O
,	O
astellas	O
,	O
takeda	ORG
,	O
and	O
daiichi	ORG
sankyo	ORG
.	O
tellingly	O
,	O
leaders	O
at	O
these	O
companies	O
do	O
n't	O
hold	O
themselves	O
up	O
as	O
health-tech	O
visionaries	O
.	O
rather	O
,	O
they	O
view	O
pushing	O
the	O
digital	O
envelope	O
as	O
merely	O
another	O
component	O
of	O
their	O
overarching	O
mission	O
to	O
better	O
support	O
patients	O
,	O
which	O
companies	O
say	O
ranks	O
among	O
their	O
biggest	O
catalysts	O
for	O
change	O
.	O
“	O
when	O
takeda	ORG
started	O
on	O
its	O
digital	O
journey	O
,	O
we	O
realized	O
we	O
had	O
pockets	O
of	O
experience	O
and	O
pockets	O
of	O
innocence	O
,	O
”	O
recalls	O
bruno	PERS
villetelle	PERS
,	O
the	O
company	O
's	O
chief	O
digital	O
officer	O
.	O
“	O
every	O
organization	O
is	O
facing	O
challenges	O
.	O
when	O
you	O
're	O
going	O
into	O
uncharted	O
territory	O
,	O
as	O
digital	O
and	O
digital	O
health	O
still	O
is	O
,	O
it	O
's	O
about	O
a	O
commitment	O
to	O
experimentation.	O
”	O
bruno	PERS
villetelle	PERS
is	O
takeda	ORG
's	O
chief	O
digital	O
officer	O
.	O
many	O
also	O
admit	O
they	O
ca	O
n't	O
tackle	O
the	O
digital	O
era	O
alone	O
.	O
mark	PERS
reisenauer	PERS
,	O
astellas	O
svp	O
of	O
oncology	O
,	O
believes	O
his	O
company	O
is	O
structured	O
in	O
a	O
way	O
that	O
facilitates	O
digital	O
innovation	O
and	O
is	O
philosophically	O
aligned	O
around	O
the	O
idea	O
that	O
fostering	O
this	O
innovation	O
is	O
a	O
must-do	O
.	O
still	O
,	O
he	O
says	O
astellas	O
oncology	O
's	O
finest	O
recent	O
moment	O
occurred	O
when	O
it	O
threw	O
its	O
weight	O
behind	O
the	O
c3	O
prize	O
competition	O
,	O
designed	O
to	O
address	O
gaps	O
in	O
the	O
nontreatment	O
aspects	O
of	O
cancer	O
care	O
—	O
adherence	O
,	O
care-coordination	O
,	O
and	O
more	O
.	O
“	O
i	O
've	O
been	O
in	O
oncology	O
for	O
22	O
years	O
,	O
so	O
i	O
thought	O
i	O
had	O
a	O
good	O
perspective	O
on	O
what	O
patients	O
were	O
facing	O
.	O
but	O
when	O
i	O
had	O
to	O
live	O
with	O
it	O
through	O
my	O
father	O
,	O
who	O
had	O
neck	O
cancer	O
,	O
it	O
became	O
obvious	O
how	O
much	O
we	O
do	O
n't	O
know	O
about	O
the	O
patient	O
experience	O
,	O
”	O
reisenauer	O
explains	O
.	O
“	O
one	O
thing	O
we	O
learned	O
was	O
the	O
importance	O
and	O
power	O
of	O
sourcing	O
innovation	O
externally	O
from	O
people	O
close	O
to	O
the	O
problem	O
.	O
you	O
learn	O
things	O
you	O
would	O
never	O
have	O
thought	O
of	O
in	O
50	O
years.	O
”	O
4	O
lessons	O
for	O
western	O
pharma	O
partner	O
up	O
.	O
that	O
is	O
the	O
first	O
lesson	O
digital-health	O
wannabes	O
might	O
learn	O
from	O
their	O
japanese	O
peers	O
:	O
those	O
who	O
go	O
it	O
alone	O
will	O
find	O
it	O
harder	O
to	O
gain	O
traction	O
than	O
those	O
who	O
embrace	O
nontraditional	O
partnerships	O
,	O
whether	O
with	O
entrepreneurs	O
,	O
vc	O
players	O
,	O
or	O
anyone	O
else	O
with	O
a	O
half-baked	O
idea	O
.	O
of	O
course	O
,	O
the	O
problem	O
is	O
medicine	O
manufacturers	O
have	O
n't	O
played	O
well	O
with	O
others	O
over	O
the	O
years	O
,	O
in	O
part	O
because	O
there	O
was	O
no	O
compelling	O
reason	O
for	O
them	O
to	O
do	O
so	O
.	O
if	O
the	O
industry	O
's	O
continuing	O
transformation	O
does	O
n't	O
prompt	O
a	O
swift	O
reconsideration	O
of	O
such	O
self-limiting	O
attitudes	O
,	O
it	O
's	O
unlikely	O
anything	O
will	O
.	O
dr.	O
joseph	PERS
kvedar	PERS
,	O
vp	O
,	O
connected	O
health	O
at	O
partners	O
healthcare	O
,	O
says	O
the	O
ability	O
and	O
willingness	O
to	O
collaborate	O
varies	O
wildly	O
from	O
pharma	O
company	O
to	O
pharma	O
company	O
.	O
see	O
also	O
:	O
pfizer	ORG
's	O
smoking-cessation	O
app	O
came	O
from	O
internal	O
competition	O
“	O
one	O
of	O
the	O
big	O
differentiators	O
is	O
how	O
much	O
of	O
a	O
vision	O
the	O
company	O
has	O
for	O
the	O
role	O
of	O
digital	O
tools	O
going	O
forward	O
,	O
versus	O
as	O
an	O
extension	O
of	O
already	O
existing	O
marketing	O
,	O
”	O
he	O
explains	O
.	O
“	O
that	O
's	O
one	O
of	O
the	O
things	O
daiichi	ORG
sankyo	ORG
got	O
from	O
the	O
outset	O
.	O
they	O
did	O
n't	O
act	O
the	O
way	O
you	O
might	O
expect	O
when	O
big	O
pharma	O
corporations	O
are	O
involved	O
,	O
which	O
is	O
,	O
‘	O
well	O
,	O
what	O
about	O
the	O
milestone	O
?	O
stick	O
to	O
the	O
plan	O
.	O
'	O
”	O
which	O
is	O
n't	O
to	O
say	O
these	O
partnerships	O
should	O
assume	O
the	O
form	O
of	O
a	O
casual	O
date	O
.	O
“	O
let	O
's	O
figure	O
it	O
out	O
as	O
we	O
go	O
along	O
”	O
agendas	O
have	O
even	O
less	O
place	O
in	O
health-tech	O
than	O
they	O
did	O
in	O
the	O
bygone	O
multiple	O
high	O
silos	O
era	O
.	O
“	O
it	O
is	O
often	O
the	O
case	O
that	O
a	O
pharma	O
company	O
is	O
having	O
discussions	O
with	O
potential	O
partners	O
without	O
a	O
clear	O
image	O
of	O
their	O
to-be	O
state	O
and-or	O
services	O
they	O
would	O
like	O
to	O
provide	O
by	O
using	O
digital	O
health	O
technologies	O
,	O
”	O
deloitte	ORG
's	O
nagakawa	O
notes	O
.	O
disband	O
the	O
digital	O
team	O
.	O
at	O
daiichi	ORG
sankyo	ORG
,	O
takeda	ORG
,	O
astellas	O
,	O
and	O
otsuka	O
,	O
there	O
's	O
no	O
such	O
thing	O
as	O
a	O
digital	O
team	O
.	O
otsuka	O
,	O
in	O
fact	O
,	O
has	O
spun	O
off	O
otsuka	O
digital	O
health	O
as	O
a	O
joint	O
venture	O
with	O
ibm	ORG
japan	ORG
.	O
and	O
while	O
the	O
inner	O
structural	O
workings	O
of	O
most	O
pharma	O
companies	O
are	O
sufficiently	O
opaque	O
as	O
to	O
prevent	O
overarching	O
statements	O
about	O
the	O
prevalence	O
of	O
such	O
units	O
,	O
it	O
's	O
fair	O
to	O
say	O
many	O
non-japanese-based	O
entities	O
have	O
n't	O
eliminated	O
them	O
.	O
see	O
also	O
:	O
the	O
fda	ORG
,	O
astellas	O
,	O
and	O
accenture	O
use	O
innovation	O
competitions	O
to	O
help	O
address	O
business	O
challenges	O
the	O
problem	O
seems	O
to	O
have	O
something	O
to	O
do	O
with	O
internal	O
politics	O
.	O
rather	O
than	O
impressing	O
the	O
need	O
to	O
change	O
with	O
the	O
times	O
